,store_id,month,year,original_sales,forecast,timestap_columns
349,CA_2_HOUSEHOLD_1,May,2016,974.0,1113.4535287003484,2016-05-08
350,CA_2_HOUSEHOLD_1,May,2016,671.0,693.3386996249145,2016-05-09
351,CA_2_HOUSEHOLD_1,May,2016,659.0,626.6309947357672,2016-05-10
352,CA_2_HOUSEHOLD_1,May,2016,632.0,626.366029432687,2016-05-11
353,CA_2_HOUSEHOLD_1,May,2016,673.0,622.1166633976542,2016-05-12
354,CA_2_HOUSEHOLD_1,May,2016,819.0,766.8160947326814,2016-05-13
355,CA_2_HOUSEHOLD_1,May,2016,1273.0,1100.4243129420936,2016-05-14
356,CA_2_HOUSEHOLD_1,May,2016,1370.0,1115.4933132498145,2016-05-15
357,CA_2_HOUSEHOLD_1,May,2016,700.0,695.3842571751195,2016-05-16
358,CA_2_HOUSEHOLD_1,May,2016,668.0,628.6756981422225,2016-05-17
359,CA_2_HOUSEHOLD_1,May,2016,668.0,628.4100367832627,2016-05-18
360,CA_2_HOUSEHOLD_1,May,2016,675.0,624.1616822697492,2016-05-19
361,CA_2_HOUSEHOLD_1,May,2016,842.0,768.8605969306535,2016-05-20
362,CA_2_HOUSEHOLD_1,May,2016,1283.0,1102.468930322383,2016-05-21
363,CA_2_HOUSEHOLD_1,May,2016,1260.0,1117.5380683997998,2016-05-22
364,CA_2_HOUSEHOLD_2,April,2016,244.0,306.4942726182289,2016-04-25
365,CA_2_HOUSEHOLD_2,April,2016,249.0,263.1585694188797,2016-04-26
366,CA_2_HOUSEHOLD_2,April,2016,247.0,207.34986103033413,2016-04-27
367,CA_2_HOUSEHOLD_2,April,2016,283.0,265.30633017876056,2016-04-28
368,CA_2_HOUSEHOLD_2,April,2016,309.0,336.96394832333334,2016-04-29
369,CA_2_HOUSEHOLD_2,April,2016,438.0,396.6049577097998,2016-04-30
370,CA_2_HOUSEHOLD_2,May,2016,457.0,336.8082623548668,2016-05-01
371,CA_2_HOUSEHOLD_2,May,2016,325.0,308.1404839175753,2016-05-02
372,CA_2_HOUSEHOLD_2,May,2016,303.0,233.61552627277197,2016-05-03
373,CA_2_HOUSEHOLD_2,May,2016,252.0,215.7167701106476,2016-05-04
374,CA_2_HOUSEHOLD_2,May,2016,245.0,229.64026712122677,2016-05-05
375,CA_2_HOUSEHOLD_2,May,2016,327.0,302.1034482537911,2016-05-06
376,CA_2_HOUSEHOLD_2,May,2016,441.0,331.6885736501919,2016-05-07
377,CA_2_HOUSEHOLD_2,May,2016,360.0,350.98864758379125,2016-05-08
378,CA_2_HOUSEHOLD_2,May,2016,245.0,339.9663424560402,2016-05-09
379,CA_2_HOUSEHOLD_2,May,2016,287.0,242.92274445612583,2016-05-10
380,CA_2_HOUSEHOLD_2,May,2016,242.0,192.13040223208696,2016-05-11
381,CA_2_HOUSEHOLD_2,May,2016,272.0,267.731965431971,2016-05-12
382,CA_2_HOUSEHOLD_2,May,2016,395.0,319.62784446978526,2016-05-13
383,CA_2_HOUSEHOLD_2,May,2016,575.0,343.1191100364149,2016-05-14
384,CA_2_HOUSEHOLD_2,May,2016,467.0,387.57907668266574,2016-05-15
385,CA_2_HOUSEHOLD_2,May,2016,310.0,325.41921990971355,2016-05-16
386,CA_2_HOUSEHOLD_2,May,2016,261.0,230.3570591902865,2016-05-17
387,CA_2_HOUSEHOLD_2,May,2016,226.0,229.58108237049132,2016-05-18
388,CA_2_HOUSEHOLD_2,May,2016,280.0,294.3692101194015,2016-05-19
389,CA_2_HOUSEHOLD_2,May,2016,296.0,314.13002050530235,2016-05-20
390,CA_2_HOUSEHOLD_2,May,2016,573.0,370.9011781426525,2016-05-21
391,CA_2_HOUSEHOLD_2,May,2016,496.0,368.3525483957208,2016-05-22
392,CA_3_FOODS_1,April,2016,451.0,320.9844921719176,2016-04-25
393,CA_3_FOODS_1,April,2016,330.0,340.04494044549654,2016-04-26
394,CA_3_FOODS_1,April,2016,413.0,344.59898702228696,2016-04-27
395,CA_3_FOODS_1,April,2016,454.0,373.2244472580768,2016-04-28
396,CA_3_FOODS_1,April,2016,386.0,385.7445188131842,2016-04-29
397,CA_3_FOODS_1,April,2016,514.0,518.7987825375146,2016-04-30
398,CA_3_FOODS_1,May,2016,592.0,447.9303671713883,2016-05-01
399,CA_3_FOODS_1,May,2016,523.0,346.09223819913814,2016-05-02
400,CA_3_FOODS_1,May,2016,555.0,348.6227887664144,2016-05-03
401,CA_3_FOODS_1,May,2016,577.0,344.6576100994652,2016-05-04
402,CA_3_FOODS_1,May,2016,453.0,378.886672428438,2016-05-05
403,CA_3_FOODS_1,May,2016,486.0,403.0298241118352,2016-05-06
404,CA_3_FOODS_1,May,2016,585.0,527.6169706790039,2016-05-07
405,CA_3_FOODS_1,May,2016,471.0,459.7195168839659,2016-05-08
406,CA_3_FOODS_1,May,2016,514.0,354.6160046986647,2016-05-09
407,CA_3_FOODS_1,May,2016,353.0,356.05723936082893,2016-05-10
408,CA_3_FOODS_1,May,2016,321.0,350.23136243441303,2016-05-11
409,CA_3_FOODS_1,May,2016,323.0,380.2577074180755,2016-05-12
410,CA_3_FOODS_1,May,2016,552.0,412.2405927809624,2016-05-13
411,CA_3_FOODS_1,May,2016,497.0,539.3974706191656,2016-05-14
412,CA_3_FOODS_1,May,2016,565.0,474.35332097179446,2016-05-15
413,CA_3_FOODS_1,May,2016,377.0,368.0669074472713,2016-05-16
414,CA_3_FOODS_1,May,2016,382.0,374.6996205370792,2016-05-17
415,CA_3_FOODS_1,May,2016,345.0,369.6296994792289,2016-05-18
416,CA_3_FOODS_1,May,2016,408.0,397.0608285737203,2016-05-19
417,CA_3_FOODS_1,May,2016,457.0,428.8273818521699,2016-05-20
418,CA_3_FOODS_1,May,2016,574.0,559.8501640072582,2016-05-21
419,CA_3_FOODS_1,May,2016,651.0,491.65093947332576,2016-05-22
420,CA_3_FOODS_2,April,2016,683.0,696.4164295199159,2016-04-25
421,CA_3_FOODS_2,April,2016,612.0,605.8865816157675,2016-04-26
422,CA_3_FOODS_2,April,2016,530.0,582.5480768157829,2016-04-27
423,CA_3_FOODS_2,April,2016,452.0,539.6095431728176,2016-04-28
424,CA_3_FOODS_2,April,2016,624.0,572.2764622409554,2016-04-29
425,CA_3_FOODS_2,April,2016,731.0,719.5395688320563,2016-04-30
426,CA_3_FOODS_2,May,2016,927.0,843.7159795984271,2016-05-01
427,CA_3_FOODS_2,May,2016,741.0,737.2111716164876,2016-05-02
428,CA_3_FOODS_2,May,2016,673.0,674.8597763312818,2016-05-03
429,CA_3_FOODS_2,May,2016,634.0,662.1099793275706,2016-05-04
430,CA_3_FOODS_2,May,2016,738.0,633.4234596245612,2016-05-05
431,CA_3_FOODS_2,May,2016,629.0,646.4512991046535,2016-05-06
432,CA_3_FOODS_2,May,2016,789.0,794.5743699012372,2016-05-07
433,CA_3_FOODS_2,May,2016,855.0,901.39113584863,2016-05-08
434,CA_3_FOODS_2,May,2016,831.0,783.5055313874909,2016-05-09
435,CA_3_FOODS_2,May,2016,759.0,707.0843272571581,2016-05-10
436,CA_3_FOODS_2,May,2016,712.0,669.4731223839646,2016-05-11
437,CA_3_FOODS_2,May,2016,590.0,616.642607328086,2016-05-12
438,CA_3_FOODS_2,May,2016,718.0,602.5123519235209,2016-05-13
439,CA_3_FOODS_2,May,2016,755.0,757.3326211839889,2016-05-14
440,CA_3_FOODS_2,May,2016,919.0,845.8064876335044,2016-05-15
441,CA_3_FOODS_2,May,2016,693.0,706.580736473485,2016-05-16
442,CA_3_FOODS_2,May,2016,637.0,620.6272467021096,2016-05-17
443,CA_3_FOODS_2,May,2016,604.0,588.0904240907538,2016-05-18
444,CA_3_FOODS_2,May,2016,554.0,519.1300437902121,2016-05-19
445,CA_3_FOODS_2,May,2016,520.0,535.5693651505345,2016-05-20
446,CA_3_FOODS_2,May,2016,639.0,679.3584494965588,2016-05-21
447,CA_3_FOODS_2,May,2016,845.0,787.1639358152961,2016-05-22
448,CA_3_FOODS_3,April,2016,2972.0,2609.274966016025,2016-04-25
449,CA_3_FOODS_3,April,2016,2240.0,2551.063619263908,2016-04-26
450,CA_3_FOODS_3,April,2016,2291.0,2403.4535073852558,2016-04-27
451,CA_3_FOODS_3,April,2016,2209.0,2439.0202849634343,2016-04-28
452,CA_3_FOODS_3,April,2016,2493.0,2656.9696366819035,2016-04-29
453,CA_3_FOODS_3,April,2016,3070.0,3375.097235638296,2016-04-30
454,CA_3_FOODS_3,May,2016,3359.0,3667.8504356920766,2016-05-01
455,CA_3_FOODS_3,May,2016,2894.0,2907.1700378292644,2016-05-02
456,CA_3_FOODS_3,May,2016,2655.0,2799.367874833269,2016-05-03
457,CA_3_FOODS_3,May,2016,2902.0,2623.675974527208,2016-05-04
458,CA_3_FOODS_3,May,2016,2432.0,2615.459402641874,2016-05-05
459,CA_3_FOODS_3,May,2016,2528.0,2822.460836223313,2016-05-06
460,CA_3_FOODS_3,May,2016,3135.0,3551.2495462552934,2016-05-07
461,CA_3_FOODS_3,May,2016,3001.0,3869.350138187579,2016-05-08
462,CA_3_FOODS_3,May,2016,3238.0,3108.635587768982,2016-05-09
463,CA_3_FOODS_3,May,2016,2763.0,2896.092174590736,2016-05-10
464,CA_3_FOODS_3,May,2016,2582.0,2697.560098078868,2016-05-11
465,CA_3_FOODS_3,May,2016,2202.0,2590.86852428174,2016-05-12
466,CA_3_FOODS_3,May,2016,2594.0,2731.197156582618,2016-05-13
467,CA_3_FOODS_3,May,2016,3059.0,3435.343664062836,2016-05-14
468,CA_3_FOODS_3,May,2016,3496.0,3746.547934551452,2016-05-15
469,CA_3_FOODS_3,May,2016,2615.0,2909.471736327478,2016-05-16
470,CA_3_FOODS_3,May,2016,2472.0,2672.316727765813,2016-05-17
471,CA_3_FOODS_3,May,2016,2476.0,2502.88821372216,2016-05-18
472,CA_3_FOODS_3,May,2016,2494.0,2418.9252079090875,2016-05-19
473,CA_3_FOODS_3,May,2016,2520.0,2555.9311374980903,2016-05-20
474,CA_3_FOODS_3,May,2016,3102.0,3237.6856581823035,2016-05-21
475,CA_3_FOODS_3,May,2016,3573.0,3525.3448429249406,2016-05-22
476,CA_3_HOBBIES_1,April,2016,479.0,543.2871985122174,2016-04-25
477,CA_3_HOBBIES_1,April,2016,563.0,538.7285434225431,2016-04-26
478,CA_3_HOBBIES_1,April,2016,378.0,521.8512940026615,2016-04-27
479,CA_3_HOBBIES_1,April,2016,435.0,558.7746840086328,2016-04-28
480,CA_3_HOBBIES_1,April,2016,477.0,505.1969489995466,2016-04-29
481,CA_3_HOBBIES_1,April,2016,576.0,564.4882857274225,2016-04-30
482,CA_3_HOBBIES_1,May,2016,658.0,549.7110405905007,2016-05-01
483,CA_3_HOBBIES_1,May,2016,573.0,542.3026669016074,2016-05-02
484,CA_3_HOBBIES_1,May,2016,585.0,554.5717240538221,2016-05-03
485,CA_3_HOBBIES_1,May,2016,482.0,549.6723572486374,2016-05-04
486,CA_3_HOBBIES_1,May,2016,483.0,455.3010760650905,2016-05-05
487,CA_3_HOBBIES_1,May,2016,443.0,547.6028976436997,2016-05-06
488,CA_3_HOBBIES_1,May,2016,653.0,541.334384795612,2016-05-07
489,CA_3_HOBBIES_1,May,2016,509.0,541.8949172812222,2016-05-08
490,CA_3_HOBBIES_1,May,2016,530.0,551.8838212900246,2016-05-09
491,CA_3_HOBBIES_1,May,2016,469.0,547.9508746348699,2016-05-10
492,CA_3_HOBBIES_1,May,2016,505.0,460.4055284336383,2016-05-11
493,CA_3_HOBBIES_1,May,2016,381.0,517.2464690576033,2016-05-12
494,CA_3_HOBBIES_1,May,2016,428.0,535.3628919709573,2016-05-13
495,CA_3_HOBBIES_1,May,2016,593.0,534.1227209369204,2016-05-14
496,CA_3_HOBBIES_1,May,2016,641.0,542.3970646125478,2016-05-15
497,CA_3_HOBBIES_1,May,2016,432.0,546.4209764747866,2016-05-16
498,CA_3_HOBBIES_1,May,2016,471.0,496.0948310045546,2016-05-17
499,CA_3_HOBBIES_1,May,2016,503.0,506.5560092745701,2016-05-18
500,CA_3_HOBBIES_1,May,2016,525.0,532.0836622326219,2016-05-19
501,CA_3_HOBBIES_1,May,2016,522.0,529.4431051667532,2016-05-20
502,CA_3_HOBBIES_1,May,2016,605.0,532.8215571606873,2016-05-21
503,CA_3_HOBBIES_1,May,2016,655.0,547.0888198536455,2016-05-22
504,CA_3_HOBBIES_2,April,2016,80.0,59.313393214905446,2016-04-25
505,CA_3_HOBBIES_2,April,2016,73.0,58.97650215549428,2016-04-26
506,CA_3_HOBBIES_2,April,2016,101.0,59.32755806927642,2016-04-27
507,CA_3_HOBBIES_2,April,2016,101.0,58.52373455378574,2016-04-28
508,CA_3_HOBBIES_2,April,2016,79.0,57.73778376326865,2016-04-29
509,CA_3_HOBBIES_2,April,2016,131.0,59.23559487899784,2016-04-30
510,CA_3_HOBBIES_2,May,2016,115.0,57.05563051814364,2016-05-01
511,CA_3_HOBBIES_2,May,2016,70.0,57.15239364022842,2016-05-02
512,CA_3_HOBBIES_2,May,2016,76.0,57.10774849245565,2016-05-03
513,CA_3_HOBBIES_2,May,2016,92.0,57.12618519210762,2016-05-04
514,CA_3_HOBBIES_2,May,2016,83.0,55.48739422298123,2016-05-05
515,CA_3_HOBBIES_2,May,2016,53.0,55.74177667611756,2016-05-06
516,CA_3_HOBBIES_2,May,2016,77.0,55.70640737761673,2016-05-07
517,CA_3_HOBBIES_2,May,2016,75.0,55.75847170925931,2016-05-08
518,CA_3_HOBBIES_2,May,2016,55.0,55.89642648765415,2016-05-09
519,CA_3_HOBBIES_2,May,2016,68.0,55.6969289418608,2016-05-10
520,CA_3_HOBBIES_2,May,2016,48.0,56.51537766375687,2016-05-11
521,CA_3_HOBBIES_2,May,2016,55.0,55.32132972998653,2016-05-12
522,CA_3_HOBBIES_2,May,2016,74.0,55.904414814204365,2016-05-13
523,CA_3_HOBBIES_2,May,2016,72.0,55.730184629533625,2016-05-14
524,CA_3_HOBBIES_2,May,2016,72.0,55.7565404722849,2016-05-15
525,CA_3_HOBBIES_2,May,2016,50.0,55.88361768444808,2016-05-16
526,CA_3_HOBBIES_2,May,2016,61.0,56.01884389389957,2016-05-17
527,CA_3_HOBBIES_2,May,2016,62.0,56.99615937175291,2016-05-18
528,CA_3_HOBBIES_2,May,2016,71.0,56.08662542320716,2016-05-19
529,CA_3_HOBBIES_2,May,2016,49.0,56.17254185453889,2016-05-20
530,CA_3_HOBBIES_2,May,2016,70.0,56.17458269407266,2016-05-21
531,CA_3_HOBBIES_2,May,2016,99.0,56.07601998068488,2016-05-22
532,CA_3_HOUSEHOLD_1,April,2016,1346.0,1456.6346901153522,2016-04-25
533,CA_3_HOUSEHOLD_1,April,2016,1160.0,1284.285895878872,2016-04-26
534,CA_3_HOUSEHOLD_1,April,2016,1073.0,1189.5070464646503,2016-04-27
535,CA_3_HOUSEHOLD_1,April,2016,1113.0,1231.9830150686655,2016-04-28
536,CA_3_HOUSEHOLD_1,April,2016,1335.0,1286.871334526197,2016-04-29
537,CA_3_HOUSEHOLD_1,April,2016,1637.0,1723.9889566753077,2016-04-30
538,CA_3_HOUSEHOLD_1,May,2016,1781.0,1851.060292252196,2016-05-01
539,CA_3_HOUSEHOLD_1,May,2016,1608.0,1443.4498057448654,2016-05-02
540,CA_3_HOUSEHOLD_1,May,2016,1463.0,1285.6529070470865,2016-05-03
541,CA_3_HOUSEHOLD_1,May,2016,1255.0,1180.2541509260018,2016-05-04
542,CA_3_HOUSEHOLD_1,May,2016,1265.0,1219.4140158543823,2016-05-05
543,CA_3_HOUSEHOLD_1,May,2016,1368.0,1291.410665001437,2016-05-06
544,CA_3_HOUSEHOLD_1,May,2016,1644.0,1732.3922284003577,2016-05-07
545,CA_3_HOUSEHOLD_1,May,2016,1392.0,1848.002897303076,2016-05-08
546,CA_3_HOUSEHOLD_1,May,2016,1462.0,1445.2123987130822,2016-05-09
547,CA_3_HOUSEHOLD_1,May,2016,1213.0,1291.3697350428,2016-05-10
548,CA_3_HOUSEHOLD_1,May,2016,1365.0,1188.7605301292635,2016-05-11
549,CA_3_HOUSEHOLD_1,May,2016,1195.0,1223.182735048048,2016-05-12
550,CA_3_HOUSEHOLD_1,May,2016,1333.0,1303.830454915551,2016-05-13
551,CA_3_HOUSEHOLD_1,May,2016,1600.0,1739.1286072638973,2016-05-14
552,CA_3_HOUSEHOLD_1,May,2016,1754.0,1852.55704999676,2016-05-15
553,CA_3_HOUSEHOLD_1,May,2016,1358.0,1449.679580276836,2016-05-16
554,CA_3_HOUSEHOLD_1,May,2016,1098.0,1289.1107118903017,2016-05-17
555,CA_3_HOUSEHOLD_1,May,2016,1021.0,1194.4419027140932,2016-05-18
556,CA_3_HOUSEHOLD_1,May,2016,1183.0,1229.402096416104,2016-05-19
557,CA_3_HOUSEHOLD_1,May,2016,1105.0,1303.7430267456748,2016-05-20
558,CA_3_HOUSEHOLD_1,May,2016,1558.0,1737.5330064385143,2016-05-21
559,CA_3_HOUSEHOLD_1,May,2016,1793.0,1853.9140003796465,2016-05-22
560,CA_3_HOUSEHOLD_2,April,2016,348.0,355.46660606645713,2016-04-25
561,CA_3_HOUSEHOLD_2,April,2016,311.0,282.16785043152737,2016-04-26
562,CA_3_HOUSEHOLD_2,April,2016,279.0,293.13674250446934,2016-04-27
563,CA_3_HOUSEHOLD_2,April,2016,251.0,322.9942893336257,2016-04-28
564,CA_3_HOUSEHOLD_2,April,2016,311.0,352.9855289141553,2016-04-29
565,CA_3_HOUSEHOLD_2,April,2016,398.0,377.6103275970897,2016-04-30
566,CA_3_HOUSEHOLD_2,May,2016,396.0,401.5067068800862,2016-05-01
567,CA_3_HOUSEHOLD_2,May,2016,367.0,354.84197712393683,2016-05-02
568,CA_3_HOUSEHOLD_2,May,2016,318.0,284.1364278297925,2016-05-03
569,CA_3_HOUSEHOLD_2,May,2016,262.0,281.3581928449578,2016-05-04
570,CA_3_HOUSEHOLD_2,May,2016,339.0,328.01348065569584,2016-05-05
571,CA_3_HOUSEHOLD_2,May,2016,335.0,344.1265446582778,2016-05-06
572,CA_3_HOUSEHOLD_2,May,2016,463.0,371.2356997805023,2016-05-07
573,CA_3_HOUSEHOLD_2,May,2016,440.0,355.827887218456,2016-05-08
574,CA_3_HOUSEHOLD_2,May,2016,328.0,334.28372612153106,2016-05-09
575,CA_3_HOUSEHOLD_2,May,2016,335.0,285.46018811228186,2016-05-10
576,CA_3_HOUSEHOLD_2,May,2016,351.0,281.92060842726784,2016-05-11
577,CA_3_HOUSEHOLD_2,May,2016,293.0,322.7014621363448,2016-05-12
578,CA_3_HOUSEHOLD_2,May,2016,347.0,347.33044562414943,2016-05-13
579,CA_3_HOUSEHOLD_2,May,2016,453.0,347.6238958759885,2016-05-14
580,CA_3_HOUSEHOLD_2,May,2016,522.0,355.7164890340316,2016-05-15
581,CA_3_HOUSEHOLD_2,May,2016,366.0,321.69490534461784,2016-05-16
582,CA_3_HOUSEHOLD_2,May,2016,402.0,279.77177631359075,2016-05-17
583,CA_3_HOUSEHOLD_2,May,2016,364.0,272.1096591443652,2016-05-18
584,CA_3_HOUSEHOLD_2,May,2016,345.0,321.15782955682045,2016-05-19
585,CA_3_HOUSEHOLD_2,May,2016,369.0,356.09957155228904,2016-05-20
586,CA_3_HOUSEHOLD_2,May,2016,525.0,349.2355972120919,2016-05-21
587,CA_3_HOUSEHOLD_2,May,2016,528.0,340.4808955127937,2016-05-22
588,CA_4_FOODS_1,April,2016,233.0,229.6084016024064,2016-04-25
589,CA_4_FOODS_1,April,2016,324.0,239.44204577964132,2016-04-26
590,CA_4_FOODS_1,April,2016,226.0,230.1503188277806,2016-04-27
591,CA_4_FOODS_1,April,2016,213.0,203.30553556636744,2016-04-28
592,CA_4_FOODS_1,April,2016,255.0,241.6868557943369,2016-04-29
593,CA_4_FOODS_1,April,2016,280.0,237.72778633363245,2016-04-30
594,CA_4_FOODS_1,May,2016,343.0,225.06494200224188,2016-05-01
595,CA_4_FOODS_1,May,2016,275.0,221.7447051191677,2016-05-02
596,CA_4_FOODS_1,May,2016,251.0,236.5805081693457,2016-05-03
597,CA_4_FOODS_1,May,2016,212.0,230.83455114678907,2016-05-04
598,CA_4_FOODS_1,May,2016,266.0,218.90443292495107,2016-05-05
599,CA_4_FOODS_1,May,2016,303.0,228.9185263717236,2016-05-06
600,CA_4_FOODS_1,May,2016,341.0,240.3360478090921,2016-05-07
601,CA_4_FOODS_1,May,2016,256.0,212.88247032432588,2016-05-08
602,CA_4_FOODS_1,May,2016,231.0,209.53129117284584,2016-05-09
603,CA_4_FOODS_1,May,2016,263.0,228.5577918822069,2016-05-10
604,CA_4_FOODS_1,May,2016,253.0,225.87986670112315,2016-05-11
605,CA_4_FOODS_1,May,2016,201.0,215.7732000892057,2016-05-12
606,CA_4_FOODS_1,May,2016,284.0,229.75035830082675,2016-05-13
607,CA_4_FOODS_1,May,2016,294.0,234.46904768953425,2016-05-14
608,CA_4_FOODS_1,May,2016,242.0,226.57801934649248,2016-05-15
609,CA_4_FOODS_1,May,2016,286.0,215.46406874343512,2016-05-16
610,CA_4_FOODS_1,May,2016,243.0,223.71249250726143,2016-05-17
611,CA_4_FOODS_1,May,2016,244.0,220.27384178600693,2016-05-18
612,CA_4_FOODS_1,May,2016,222.0,216.826519650244,2016-05-19
613,CA_4_FOODS_1,May,2016,280.0,225.53268518994832,2016-05-20
614,CA_4_FOODS_1,May,2016,285.0,233.0216588452756,2016-05-21
615,CA_4_FOODS_1,May,2016,321.0,217.7021579594372,2016-05-22
616,CA_4_FOODS_2,April,2016,408.0,389.81549788523705,2016-04-25
617,CA_4_FOODS_2,April,2016,354.0,342.4453708466174,2016-04-26
618,CA_4_FOODS_2,April,2016,304.0,324.3540895647818,2016-04-27
619,CA_4_FOODS_2,April,2016,277.0,319.80958660559514,2016-04-28
620,CA_4_FOODS_2,April,2016,319.0,319.16460484463715,2016-04-29
621,CA_4_FOODS_2,April,2016,380.0,386.2018285060467,2016-04-30
622,CA_4_FOODS_2,May,2016,536.0,433.2402183885891,2016-05-01
623,CA_4_FOODS_2,May,2016,447.0,395.5570596689917,2016-05-02
624,CA_4_FOODS_2,May,2016,395.0,349.86412059429176,2016-05-03
625,CA_4_FOODS_2,May,2016,345.0,329.0350351463711,2016-05-04
626,CA_4_FOODS_2,May,2016,367.0,322.1125231124004,2016-05-05
627,CA_4_FOODS_2,May,2016,337.0,321.6180284060015,2016-05-06
628,CA_4_FOODS_2,May,2016,420.0,392.2041926600829,2016-05-07
629,CA_4_FOODS_2,May,2016,407.0,439.6356207350824,2016-05-08
630,CA_4_FOODS_2,May,2016,474.0,395.5487172886979,2016-05-09
631,CA_4_FOODS_2,May,2016,388.0,347.316481578998,2016-05-10
632,CA_4_FOODS_2,May,2016,358.0,330.4667642401345,2016-05-11
633,CA_4_FOODS_2,May,2016,336.0,323.186624879171,2016-05-12
634,CA_4_FOODS_2,May,2016,335.0,321.28647975773305,2016-05-13
635,CA_4_FOODS_2,May,2016,409.0,390.4144912669032,2016-05-14
636,CA_4_FOODS_2,May,2016,549.0,438.1193080727807,2016-05-15
637,CA_4_FOODS_2,May,2016,431.0,397.3602263089466,2016-05-16
638,CA_4_FOODS_2,May,2016,382.0,350.4135322607756,2016-05-17
639,CA_4_FOODS_2,May,2016,305.0,331.29770432295334,2016-05-18
640,CA_4_FOODS_2,May,2016,329.0,324.0484453505679,2016-05-19
641,CA_4_FOODS_2,May,2016,375.0,322.85602772112105,2016-05-20
642,CA_4_FOODS_2,May,2016,404.0,392.9674123513476,2016-05-21
643,CA_4_FOODS_2,May,2016,489.0,440.5863817005958,2016-05-22
644,CA_4_FOODS_3,April,2016,1200.0,1212.6773932535823,2016-04-25
645,CA_4_FOODS_3,April,2016,1014.0,1104.6628936987877,2016-04-26
646,CA_4_FOODS_3,April,2016,1086.0,1071.3951703491755,2016-04-27
647,CA_4_FOODS_3,April,2016,977.0,1102.368547163955,2016-04-28
648,CA_4_FOODS_3,April,2016,1144.0,1156.2962677938012,2016-04-29
649,CA_4_FOODS_3,April,2016,1270.0,1313.8074093135424,2016-04-30
650,CA_4_FOODS_3,May,2016,1412.0,1351.8064109298418,2016-05-01
651,CA_4_FOODS_3,May,2016,1297.0,1219.164714532444,2016-05-02
652,CA_4_FOODS_3,May,2016,1141.0,1093.5166417394807,2016-05-03
653,CA_4_FOODS_3,May,2016,1150.0,1074.3065593027277,2016-05-04
654,CA_4_FOODS_3,May,2016,1002.0,1099.2989002037689,2016-05-05
655,CA_4_FOODS_3,May,2016,1046.0,1166.5397331997424,2016-05-06
656,CA_4_FOODS_3,May,2016,1251.0,1309.5774439533466,2016-05-07
657,CA_4_FOODS_3,May,2016,1161.0,1364.921347634824,2016-05-08
658,CA_4_FOODS_3,May,2016,1388.0,1225.5085339204884,2016-05-09
659,CA_4_FOODS_3,May,2016,1168.0,1114.089196393032,2016-05-10
660,CA_4_FOODS_3,May,2016,1081.0,1080.3083385268358,2016-05-11
661,CA_4_FOODS_3,May,2016,1147.0,1112.435303432091,2016-05-12
662,CA_4_FOODS_3,May,2016,1048.0,1169.2466518504084,2016-05-13
663,CA_4_FOODS_3,May,2016,1415.0,1321.8909438923638,2016-05-14
664,CA_4_FOODS_3,May,2016,1424.0,1363.9754400387812,2016-05-15
665,CA_4_FOODS_3,May,2016,1357.0,1231.2967156240356,2016-05-16
666,CA_4_FOODS_3,May,2016,1200.0,1109.3711144658666,2016-05-17
667,CA_4_FOODS_3,May,2016,1114.0,1087.5032758016798,2016-05-18
668,CA_4_FOODS_3,May,2016,1064.0,1111.4670147727877,2016-05-19
669,CA_4_FOODS_3,May,2016,1030.0,1176.846264718549,2016-05-20
670,CA_4_FOODS_3,May,2016,1200.0,1322.0276303519977,2016-05-21
671,CA_4_FOODS_3,May,2016,1566.0,1373.6772528400702,2016-05-22
672,CA_4_HOBBIES_1,April,2016,391.0,349.7726432193715,2016-04-25
673,CA_4_HOBBIES_1,April,2016,269.0,364.61878826501976,2016-04-26
674,CA_4_HOBBIES_1,April,2016,428.0,340.8620473931443,2016-04-27
675,CA_4_HOBBIES_1,April,2016,345.0,354.297136775215,2016-04-28
676,CA_4_HOBBIES_1,April,2016,275.0,338.0315379413137,2016-04-29
677,CA_4_HOBBIES_1,April,2016,509.0,404.73136681639306,2016-04-30
678,CA_4_HOBBIES_1,May,2016,298.0,375.9874166332329,2016-05-01
679,CA_4_HOBBIES_1,May,2016,426.0,358.6675165107875,2016-05-02
680,CA_4_HOBBIES_1,May,2016,571.0,353.2870832204189,2016-05-03
681,CA_4_HOBBIES_1,May,2016,299.0,349.3358421067323,2016-05-04
682,CA_4_HOBBIES_1,May,2016,340.0,344.9109170674446,2016-05-05
683,CA_4_HOBBIES_1,May,2016,301.0,346.48166712685446,2016-05-06
684,CA_4_HOBBIES_1,May,2016,351.0,394.1418457388646,2016-05-07
685,CA_4_HOBBIES_1,May,2016,326.0,383.9078876328133,2016-05-08
686,CA_4_HOBBIES_1,May,2016,363.0,348.50459811031783,2016-05-09
687,CA_4_HOBBIES_1,May,2016,410.0,362.7887818557607,2016-05-10
688,CA_4_HOBBIES_1,May,2016,353.0,339.38537159196244,2016-05-11
689,CA_4_HOBBIES_1,May,2016,391.0,354.2944392159493,2016-05-12
690,CA_4_HOBBIES_1,May,2016,342.0,336.62520820542045,2016-05-13
691,CA_4_HOBBIES_1,May,2016,457.0,403.3914700513434,2016-05-14
692,CA_4_HOBBIES_1,May,2016,393.0,374.2206689830159,2016-05-15
693,CA_4_HOBBIES_1,May,2016,303.0,357.90060700233687,2016-05-16
694,CA_4_HOBBIES_1,May,2016,327.0,352.5747162658316,2016-05-17
695,CA_4_HOBBIES_1,May,2016,303.0,348.8177340108272,2016-05-18
